0.8153760597612697	1.0	0.001	-6.375762718292409e-7	6.274206539928625e-10	-2.419452952055658e-13	1.2131310585640967e-15	2.672287681042375e-16	1.9992570855550327e-16	-7.011559273965631e-17	-1.691468050983318e-16	-4.7694066878347826e-17	2.3361096051772023e-16	1.609944407368636e-16	5.5334322119748665e-17	1.2937877655084393e-16
0.8153700992273438	1.0	0.004290000000192923	-1.173430637219473e-5	4.95300186596679e-8	-2.424368564903649e-10	-7.944993465202001e-13	3.590480301527296e-15	6.900523114909683e-17	-1.164093742830465e-16	1.773137715060201e-16	-1.722290169750397e-16	6.686994922795371e-17	2.3801225208723414e-17	-1.5857393988464764e-17	-4.558531443253071e-17
0.8153567200351444	1.0	0.007580000000122474	-3.663527265053703e-5	2.731956206989576e-7	-2.257119852278299e-9	1.7525647189428064e-11	-1.1805442172496344e-13	1.3925105499651908e-15	-6.595980502481365e-17	-5.911090689808434e-16	1.3664152149560611e-15	-1.89453847540413e-15	2.045572030859453e-15	-1.2895199379512412e-15	3.5709144522851465e-16
0.8153359165555618	1.0	0.010870000000132793	-7.534599578361005e-5	8.060443531727105e-7	-1.0019476348249796e-8	1.3054048181786106e-10	-1.6821688830861076e-12	2.0001189654008816e-14	3.2674215040265104e-16	-9.638103863057219e-17	-4.849349451562912e-16	7.995382388070876e-16	-6.214879047625475e-16	2.1203238430197227e-16	9.901084863113547e-17
0.8153076829128244	1.0	0.01416000000013832	-0.0001278727751105533	1.7823295829685672e-6	-2.906404110461564e-8	5.070495147958158e-10	-9.042095681382533e-12	1.595762570823807e-13	-2.5390641778844327e-15	6.579240985203838e-17	-1.5887820485574797e-16	3.237181295101667e-17	1.471830721486626e-16	-5.067065117331025e-16	7.576137782030737e-16
0.8152720067272792	1.0	0.01745000000014178	-0.0001942251057451519	3.3367498207133555e-6	-6.717572605803235e-8	1.4551271184648156e-9	-3.256713174282457e-11	7.34695423211539e-13	-1.6858427316243258e-14	7.415136901617627e-16	-1.2947103415851707e-16	2.5760692835484115e-16	-5.337256525965318e-16	3.9274736872155743e-16	-4.041967267972878e-17
0.8152288738487168	1.0	0.02074000000000011	-0.0002744149643274114	5.6043574965773335e-6	-1.341976317981446e-7	3.4644112935742373e-9	-9.279242132951207e-11	2.520433742775945e-12	-6.841326166217582e-14	1.947284554625505e-15	-2.2645167736649866e-16	1.3689119843022845e-16	-2.0609398974801755e-17	-9.741538575860033e-17	1.288001590689027e-16
0.815178267139195	1.0	0.024030000000000135	-0.00036845684157926984	8.720655258021467e-6	-2.4204994306349135e-7	7.24909742655664e-9	-2.2566135175300398e-10	7.1448194556464665e-12	-2.262542141582242e-13	6.5431984913906014e-15	4.971150299854205e-16	-7.35879760130423e-16	4.0536401479525767e-16	5.91086405854645e-17	-3.9209525231929984e-16
0.815120166412401	1.0	0.02732000000000017	-0.0004763677647815782	1.2821685089920913e-5	-4.047488042680779e-7	1.3791684172280121e-8	-4.889145279434548e-10	1.765581033760301e-11	-6.39364671136465e-13	2.227964292787631e-14	-1.990767953620519e-16	-3.8764995372414756e-16	1.4495717870817342e-16	-1.3485846307233936e-17	-4.9532222515803233e-17
0.8150545484119319	1.0	0.030610000000000193	-0.0005981673204494418	1.8044117190725042e-5	-6.384275789652082e-7	2.438751038402915e-8	-9.696530381872676e-10	3.930962643180092e-11	-1.6019720889138563e-12	6.511510888180142e-14	-2.9727953058466838e-15	6.813894451514868e-16	-6.981748201882584e-16	7.965780767100672e-16	-8.429499755975059e-16
