0.815376059760013	1.0	0.001	-6.375769174692031e-7	6.274221146400163e-10	-7.241762778694276e-13	9.151104401703761e-16	-4.803956455406752e-18	1.7650707913216035e-18	-1.6894205106521365e-19	4.881417090032717e-18	-7.43016907324982e-19	-2.7487061648910737e-18	4.58609568034107e-19	-2.3457975648765564e-19	5.350432521742115e-19	-3.375487290063185e-19	8.448451548728956e-19	-4.591524722370955e-19	-5.292467013586253e-19	1.9028435775836575e-19	1.160641286430625e-19	3.8666174112690556e-19	-1.7000569691977913e-18	1.6934831616251363e-18	2.121665441820053e-19	-3.353317709389509e-20	-1.775345015718311e-19
0.8153700980957709	1.0	0.004290000000000002	-1.1734311668367533e-5	4.953973801502947e-8	-2.4530642681335883e-10	1.3116818588742315e-12	-7.305650815451054e-15	4.513423831353868e-17	-1.3515969086134437e-18	1.7977361664576785e-18	-3.780084529120594e-18	-2.0294471603100825e-18	1.1902779908017826e-18	-4.3199738983841953e-19	-1.18666096051928e-18	-5.198763691258896e-19	5.015049155069497e-19	-3.2306454295424234e-18	-4.31723987462575e-18	1.0337166294726587e-18	2.7918436677137236e-18	2.784559504449391e-18	-2.7834030683858067e-18	1.7334615342634724e-19	1.3497943785436803e-18	8.569983705892988e-19	6.422137109452692e-19
0.8153567186789817	1.0	0.0075799999999998854	-3.66357339261053e-5	2.732994997082594e-7	-2.391295192999685e-9	2.2593998208613067e-11	-2.2235259222545657e-13	2.226377987372301e-15	-2.481443740848616e-17	2.189567818106917e-18	8.373051645584852e-18	1.4011433525605804e-18	-5.409608902881059e-19	8.563098422460478e-19	1.067325005680808e-18	-2.304298776135638e-18	-2.631185413843878e-18	-8.44349854501125e-19	-3.590884424600394e-19	1.391255294133761e-19	1.0043734500063899e-18	-2.418372328779703e-18	-2.9931019682080655e-18	1.1847952312027339e-18	1.003996373687746e-18	1.2013008559847847e-18	-8.834428237853754e-19
0.8153359162172807	1.0	0.010869999999999973	-7.534631794370335e-5	8.061143361643405e-7	-1.0115646952546428e-8	1.3707510437969283e-10	-1.93457925893346e-12	2.7880319759792532e-14	-4.0428205593222864e-16	6.571045560596731e-18	-2.501597810120352e-18	-2.823371911546567e-18	3.3372735514752485e-18	-1.199798967949663e-18	1.177215972408568e-19	-1.8211324579897207e-18	1.2355271905084776e-18	-1.4762448208650797e-19	-4.38608727128175e-18	-4.866341453255043e-18	-3.1126052936733577e-19	-9.246935963672492e-20	-2.244841397681687e-18	-4.1334989134189293e-19	-6.279283517390225e-19	4.512890879422664e-18	-1.4429017990106944e-19
0.8153076824741335	1.0	0.01416000000000007	-0.00012787302474799787	1.782386961059445e-6	-2.9140041731990274e-8	5.144570219995512e-10	-9.459589652209509e-12	1.7756875630443767e-13	-3.34929277717351e-15	6.905655459742793e-17	-7.450604226930838e-18	3.970281819454197e-18	1.381813924197225e-18	-2.4152864787056827e-18	-5.752750739984718e-19	3.272325089452392e-19	-5.765895129832372e-18	-6.455647155903892e-18	-1.0028865991739534e-17	-2.3007982337488127e-19	3.737375265739771e-18	9.47702254520066e-19	-4.120315284068163e-18	1.0534203906031312e-18	-1.3048221714072767e-18	1.7567752989268003e-18	-4.32816788077148e-18
0.8152720062552766	1.0	0.017449999999999587	-0.00019422531065466483	3.336800369191244e-6	-6.723929626270499e-8	1.4631556694750469e-9	-3.316100160622339e-11	7.673058285205668e-13	-1.7882535167480294e-14	4.185059048167264e-16	-3.339304881830011e-18	5.1194250677870025e-18	2.9563323125899963e-19	1.8463566306377395e-18	-8.166656143793345e-18	-4.661120203057691e-18	-1.2223659052391547e-18	-7.515172363086357e-19	-6.35036583327482e-18	-1.6402803358132677e-18	-5.306849681359022e-19	-2.6454163059801217e-18	-2.9595487645834462e-18	2.877837821287601e-18	-7.742396447979702e-19	-5.527080522915829e-19	-1.5284626145852919e-18
0.8152288733901855	1.0	0.020740000000000224	-0.0002744151388604294	5.6044035939695765e-6	-1.342528160377851e-7	3.4729321466146767e-9	-9.357173941238241e-11	2.5739619707862163e-12	-7.132958266057826e-14	1.974823002557461e-15	-4.8858563451057025e-17	3.206300190017705e-18	3.684452720264543e-18	-4.7923501394499226e-18	-4.745580188002174e-19	3.0968143510152397e-19	-1.0791173174998863e-19	5.110293991468426e-20	-2.801330561358946e-18	1.0986767528197105e-18	8.780251813062846e-19	-2.0884238301724992e-19	-2.964213665976425e-18	-5.757355208116222e-19	-9.63181311740777e-19	4.948182939224941e-19	1.1454543030221833e-18
0.815178266708621	1.0	0.024030000000000003	-0.00036845699414976736	8.720698200063823e-6	-2.4209912289340024e-7	7.258038532324134e-9	-2.2663507041065194e-10	7.225244753416001e-12	-2.3204893587410537e-13	7.429274449655374e-15	-2.3727275234664244e-16	3.234876072442586e-19	1.6455474708337223e-18	9.272361009088935e-19	-5.40061577047912e-19	-4.631103637718797e-18	-8.08907100051499e-19	-3.559226201221796e-18	-1.1652637530296205e-18	-1.3812138210484917e-18	6.365139782655867e-19	2.4571532181607338e-18	-2.89041643491342e-18	-7.163028470310893e-19	2.3551689731289148e-18	1.6189958926202997e-18	-1.624990077921612e-20
0.8151201660120656	1.0	0.027319999999999636	-0.0004763679007621606	1.2821725689222538e-5	-4.047935023809693e-7	1.380100290077598e-8	-4.900910412376232e-10	1.776924133564607e-11	-6.490577718721202e-13	2.3627878795228902e-14	-8.42902255608528e-16	2.3674431430766547e-17	1.5529809902858414e-19	-9.978340479934481e-19	-1.8021208955673304e-19	1.643145124192756e-18	-4.74601153064344e-19	1.2349028082907445e-18	5.571152779343136e-19	-1.4059635865187207e-18	1.911467240401988e-18	1.165293479684682e-18	-2.6157547312917612e-18	-4.2643203248791334e-19	-4.821769717325299e-19	-1.5010349722745773e-19	1.0216203115167764e-18
0.8150545480399963	1.0	0.03061000000000055	-0.0005981674434793239	1.8044155998264896e-5	-6.384688270606966e-7	2.4397179194523582e-8	-9.710389264437566e-10	3.946116695137623e-11	-1.615640323396841e-12	6.59259489379023e-14	-2.652467935093803e-15	9.830276771845623e-17	-4.382448964955863e-18	2.750707990580712e-19	-4.840295263069475e-19	-2.6516288049076603e-18	-8.059435496714381e-19	1.5595591740914072e-18	1.5743440259396504e-18	-4.650138578081719e-19	1.4042800169821246e-18	1.2561640840815286e-18	-1.6648632922997118e-18	1.3015942631180953e-18	-4.281700480131205e-19	6.339335067750695e-20	-2.1849322833902263e-19
