0.8153760597600355	1.0	0.001	-6.375769173879324e-7	6.274221250637371e-10	-7.241901568747503e-13	9.120079651602409e-16	-1.0769865321170376e-19	1.452828645785776e-18	-3.3355724600744166e-18	1.5930537838094385e-18	-9.052265789044132e-19	1.311090085407635e-18	-1.1113081281145905e-18	-1.4043478608996104e-18	2.0101537791670817e-18	2.8684839984163863e-18	-3.0853460265361645e-18
0.8153700980957771	1.0	0.004289999999999881	-1.1734311668251582e-5	4.9539738004477696e-8	-2.453064251281462e-10	1.3116778425220285e-12	-7.302929684741178e-15	3.803672054932447e-17	-2.0180200739273053e-18	3.8403280248021533e-19	-7.941969531792708e-18	1.9381058548048285e-18	1.7199384942049967e-18	-1.12844980587558e-18	-4.932312057954509e-18	2.1070707041969896e-18	-4.187546569313069e-18
0.8153567186789777	1.0	0.00758000000000071	-3.6635733926119617e-5	2.732994997248596e-7	-2.3912951888915524e-9	2.2594014571339336e-11	-2.2233558310758756e-13	2.2310890661520125e-15	-2.1981878705876485e-17	4.4190581569129454e-18	-6.4545635395849636e-18	5.916040833013712e-19	-1.86230597170629e-18	1.0185113672212291e-19	4.3225270097900194e-19	1.3373517978892245e-18	-2.5151353032662198e-18
0.8153359162172761	1.0	0.010870000000000307	-7.534631794365397e-5	8.061143361720892e-7	-1.0115646947282275e-8	1.370751031251297e-10	-1.9345764029485923e-12	2.78760497986714e-14	-4.090767267333864e-16	1.0202819286231971e-17	2.422824911750645e-19	9.469082964051392e-18	4.448637336062254e-18	2.061860036618321e-19	8.37571837792869e-19	4.269799847749117e-18	-1.5721292786027422e-18
0.8153076824741362	1.0	0.014160000000000337	-0.00012787302474800988	1.7823869610813854e-6	-2.9140041722784445e-8	5.144570320122398e-10	-9.459580861035721e-12	1.775866882510778e-13	-3.354361457794174e-15	5.836630086299073e-17	-3.269328994994899e-18	-5.122293759822874e-19	1.4439163575875129e-18	-3.4366674940664318e-18	5.544036027589793e-18	4.556040352124196e-18	-1.1564396823013705e-18
0.8152720062552764	1.0	0.017449999999999816	-0.00019422531065465306	3.3368003691997926e-6	-6.723929629212208e-8	1.4631557198399146e-9	-3.316104251335959e-11	7.67299738933788e-13	-1.78866554845492e-14	4.1969829653658124e-16	-7.286370032980288e-18	-2.94696083984853e-19	-1.7982190392226757e-19	2.0424282977946306e-18	-1.322733905753959e-18	-2.8761605936832304e-18	-7.08619980865656e-18
0.8152288733901847	1.0	0.02073999999999961	-0.00027441513886044037	5.604403593940852e-6	-1.3425281605881794e-7	3.4729321679920756e-9	-9.3571746466928e-11	2.573958182007391e-12	-7.132199217513615e-14	1.9815156620745546e-15	-4.2870160911782675e-17	3.3855323517877852e-18	-2.060368650934968e-18	-2.720651413646476e-18	3.0608832312616397e-18	3.745918557336098e-18	-4.165748802198607e-18
0.8151782667086206	1.0	0.0240300000000011	-0.0003684569941497496	8.720698200085207e-6	-2.420991228788946e-7	7.258038550715859e-9	-2.2663506767437611e-10	7.225232142769052e-12	-2.3205364170631564e-13	7.426216582226816e-15	-2.403435485072433e-16	9.994488915912903e-18	-7.403509740672766e-19	-8.417076169488835e-19	-7.152149493388653e-19	-3.7360503898219174e-19	-3.0262375456952312e-18
0.8151201660120657	1.0	0.027319999999999404	-0.0004763679007621428	1.2821725689179126e-5	-4.0479350238697914e-7	1.3801002889712596e-8	-4.900910189396938e-10	1.7769239533383615e-11	-6.49066057934819e-13	2.3631617757675882e-14	-8.589544349761456e-16	2.6143482266715162e-17	4.234678734636462e-18	-3.239479769579676e-19	-5.050279307452588e-19	5.130739209862127e-18	-3.5635730312803896e-18
0.8150545480399969	1.0	0.030610000000000328	-0.0005981674434792013	1.804415599825146e-5	-6.384688270668802e-7	2.439717917812494e-8	-9.71038925870969e-10	3.946117075723057e-11	-1.6156339996848799e-12	6.59338441861829e-14	-2.6615742328478936e-15	9.725634513095978e-17	-3.447645100987964e-18	5.064249625776535e-18	-1.3938671450843752e-18	-2.932298382046526e-18	-6.849929607266648e-18
0.8149813864308545	1.0	0.03389999999999937	-0.0007338777919974519	2.452537727811344e-5	-9.613996208085314e-7	4.0700194370454494e-8	-1.7947136140903683e-9	8.080559543095111e-11	-3.665598090765473e-12	1.6572411884596068e-13	-7.393687240679975e-15	3.0827843145410877e-16	-8.91320115654954e-18	-2.3758974648940807e-18	-1.0480872601119583e-18	2.371355972711689e-18	-8.873185870533441e-18
0.8149006516775809	1.0	0.03718999999999949	-0.0008835237286675915	3.2403587142668545e-5	-1.3940294407686263e-6	6.476842640419446e-8	-3.134518495248066e-9	1.548954163195569e-10	-7.712239419836885e-12	3.8273199899883254e-13	-1.872538552730449e-14	8.895107176115325e-16	-3.7432748866004255e-17	4.569032885522099e-18	2.6729422794531246e-18	-3.112186223566672e-20	-1.0114847097825084e-18
0.8148123110775157	1.0	0.04047999999999969	-0.0010471326796918463	4.181788558800185e-5	-1.959001664707937e-6	9.91126536255189e-8	-5.223364814667848e-9	2.8109014572351424e-10	-1.5241703508951353e-11	8.237694787087229e-13	-4.389328062205299e-14	2.272320579311626e-15	-1.1057835854942889e-16	4.89938401370161e-18	6.971147988401972e-19	6.48974179879201e-18	-3.299387098962406e-18
0.8147163286765254	1.0	0.043770000000001155	-0.0012247347498802528	5.2908369785986854e-5	-2.6811937824929985e-6	1.4674502044438927e-7	-8.366374118657129e-9	4.870798137369405e-10	-2.8574278753006806e-11	1.670943556720978e-12	-9.63523999970185e-14	5.405364708032931e-15	-2.8772730069113365e-16	8.605232660682258e-18	-4.102192882282189e-18	7.812395822077796e-18	-1.6473745355384295e-18
0.8146126652070966	1.0	0.0470599999999993	-0.0014163627610849923	6.581623096810718e-5	-3.5877553037820163e-6	2.112294712337387e-7	-1.2955006800834658e-8	8.113827600705095e-10	-5.120914065270033e-11	3.221897698083186e-12	-1.9989173253025477e-13	1.2065388273497276e-14	-7.003989919247952e-16	2.645260691735932e-17	8.273423297931784e-18	9.025638107720145e-18	-4.0898776605535716e-19
0.8145012780201736	1.0	0.0503500000000005	-0.001622052294440367	8.068385362207695e-5	-4.708149406046693e-6	2.9673381120311786e-7	-1.9482688261592838e-8	1.3063301232568376e-9	-8.827010332243121e-11	5.94633804210312e-12	-3.9504855846410885e-13	2.5537275982921306e-14	-1.5735833444990706e-15	8.29807311276101e-17	-9.78196650391433e-18	2.0699812713950803e-18	-3.400400703976953e-18
0.8143821210104947	1.0	0.05364000000000013	-0.0018418417365511682	9.765491723742517e-5	-6.074198461430932e-6	4.0808356096068336e-7	-2.8562011792272735e-8	2.041592497968448e-9	-1.4707210949798014e-10	1.0563341774942968e-11	-7.483264683206631e-13	5.1581225186043656e-14	-3.386164859528872e-15	2.004885895777375e-16	-1.3024223979045997e-17	1.9523924403066984e-18	-7.804962280794264e-18
0.8142551445350952	1.0	0.056930000000000036	-0.0020757723297939305	0.00011687450084559401	-7.720133595471515e-6	5.50817780404136e-7	-4.094360607134614e-8	3.1083098631575277e-9	-2.3783155317610314e-10	1.8145158249676765e-11	-1.3656099065479375e-12	1.0002893581755802e-13	-6.978448489255752e-15	4.4053752070080116e-16	-1.3967095771830694e-17	1.7033976799941865e-18	-3.3364687201221923e-18
0.8141202953246844	1.0	0.060220000000000114	-0.0023238882269006815	0.00013848919061609896	-9.682648446289531e-6	7.312470480569257e-7	-5.753676412573405e-8	4.6238896113374865e-9	-3.745448536044969e-10	3.025416986040592e-11	-2.411002008485655e-12	1.870305651217605e-13	-1.3836160765982213e-14	9.26815060063858e-16	-4.5161103724386804e-17	3.984723398341748e-18	-6.159407432718144e-18
0.813977516387509	1.0	0.06351000000000012	-0.0025862365500226854	0.000162647190782717	-1.2000957309071274e-5	9.56513791658067e-7	-7.943194114902341e-8	6.737543855051453e-9	-5.760647137822093e-10	4.912090665000684e-11	-4.132858100961647e-12	3.3858591254332953e-13	-2.646758981461067e-14	1.8976120265608103e-15	-1.1373948370219983e-16	-2.441662128075735e-19	-4.816543558757802e-18
0.8138267469053382	1.0	0.06680000000000018	-0.002862867454485139	0.00018949843819183446	-1.4716857870318605e-5	1.2346551798137957e-6	-1.0792523867025213e-7	9.636642483120512e-9	-8.67405302199631e-10	7.787291107822719e-11	-6.8992963100446765e-12	5.953215026747122e-13	-4.9024877594418186e-14	3.716740142500649e-15	-2.327562780490034e-16	1.5382371292909532e-18	-7.307048148817833e-19
0.8136679221211085	1.0	0.07009	-0.0031538341974656045	0.00021919472078347433	-1.7874798752925684e-5	1.5746687965121528e-6	-1.4454500473499245e-7	1.3553965588647367e-8	-1.2813126301259539e-9	1.2082491847781978e-10	-1.124550902510265e-11	1.019629571938453e-12	-8.827224898376151e-14	7.023331680314006e-15	-4.622041707183299e-16	1.6936761520867158e-17	-4.0753203934124766e-18
0.8135009732177738	1.0	0.07337999999999988	-0.0034591932118504232	0.0002518898003332976	-2.1521952116989203e-5	1.986581335525099e-6	-1.9108069202221345e-7	1.8775946364821387e-8	-1.8601398535363937e-9	1.838436487358965e-10	-1.7936714306387943e-11	1.7052601511754893e-12	-1.5487080318070237e-13	1.2940975346088903e-14	-9.03534798330054e-16	3.053820223275194e-17	7.41072920685805e-18
0.8133258271878143	1.0	0.07667000000000025	-0.003779004185548915	0.00028773953980905555	-2.5708291581470813e-5	2.481520569127232e-6	-2.496141297421829e-7	2.5652003770749396e-8	-2.658072947770965e-9	2.748023183210496e-10	-2.8050311662522555e-11	2.790783898651872e-12	-2.653960413851465e-13	2.3243386689702923e-14	-1.711078614151021e-15	7.443953872540199e-17	5.5361543655600956e-18
0.8131424066928564	1.0	0.07995999999999932	-0.00411333014656653	0.0003269020357176893	-3.0486675758132695e-5	3.0717908625333505e-6	-3.225533803187999e-7	3.460507331943232e-8	-3.743756579181356e-9	4.041419071365377e-10	-4.3082367344098467e-11	4.477739602441052e-12	-4.4504671165032277e-13	4.079101050748231e-14	-3.149706488131026e-15	1.4504238183883948e-16	1.3994105389854043e-17
0.812950629912764	1.0	0.08324999999999977	-0.004462237554175631	0.00036953775584643717	-3.5912937713924404e-5	3.7709525259052762e-6	-4.126693671657806e-7	4.614345487267796e-8	-5.2033763988587525e-9	5.855598994241866e-10	-6.508414385066492e-11	7.0550477721287085e-12	-7.317459177471727e-13	7.007887401938174e-14	-5.677479856378568e-15	2.576377905786393e-16	3.0291057881681834e-17
0.8127504103835098	1.0	0.08653999999999949	-0.004825796396539601	0.00041580968283145225	-4.2045980708577466e-5	4.593905318105228e-6	-5.231354795143165e-7	6.087410763639205e-8	-7.144261242745383e-9	8.368495811437143e-10	-9.683585700053801e-11	1.0931429135223678e-11	-1.1813749335965832e-12	1.1801327709552025e-13	-9.993832185802293e-15	4.826237030976952e-16	8.35291247689607e-17
