0.8153760597657022	1.0	0.001	-6.375762579671147e-7	6.27422022097084e-10	-2.428309965163238e-13	2.562281545244959e-16	-1.618440918107236e-16	-5.652191096292637e-17	-1.955750169406718e-17	3.551846442121548e-16	1.6794510205750927e-16	1.6949845743304186e-16	9.770922511629024e-17	8.035221255276454e-17	-7.298412754539791e-17	1.5815841605469118e-17	7.586011803398418e-18	8.474047748971987e-17	7.873448826516959e-17
0.8153700992270977	1.0	0.0042900000001929225	-1.1734306360369038e-5	4.953001609481189e-8	-2.424304541136562e-10	-7.944755415798156e-13	3.619643248916538e-15	-5.232804254695829e-18	3.784655861047638e-17	3.562154103530361e-17	-1.0013668254500283e-16	1.894268992169863e-16	-2.2341517318338475e-16	1.8147524932053833e-16	-8.417191611492788e-17	2.144531068519836e-17	-4.085094919932555e-17	1.1129374160561573e-16	-1.4293094199966612e-16
0.8153567200354472	1.0	0.007580000000122474	-3.663527262354867e-5	2.7319541839477504e-7	-2.257111807013429e-9	1.752544770695382e-11	-1.175225838225248e-13	1.6831296133992603e-16	5.596106532356285e-16	-6.176080244972571e-16	3.1730039084231785e-16	-8.014662257258811e-16	9.848886885963936e-16	-9.607372831706304e-16	7.415126189734277e-16	-8.922857657715447e-16	4.953222126427037e-16	5.531292795666839e-16	-1.4388303914959853e-15
0.8153359165556926	1.0	0.010870000000132794	-7.534599577061323e-5	8.060442247468003e-7	-1.0019466165801845e-8	1.30540577705241e-10	-1.6826949678560825e-12	2.0149035972050063e-14	7.308459108229393e-16	-1.2065566933858275e-15	7.927785316919336e-16	2.0924278123936055e-16	-6.829402650825763e-16	2.9719129785203487e-16	6.3259773730310355e-16	-1.0412916531062997e-15	6.607196100635714e-16	1.8306557860891187e-16	-7.97924276961405e-16
0.8153076829128656	1.0	0.01416000000013832	-0.0001278727750962616	1.7823294821065153e-6	-2.9064028590131633e-8	5.070487032237164e-10	-9.042427253187195e-12	1.6024612551151774e-13	-3.0166253597571554e-15	2.5227153857434713e-16	2.052310395812575e-16	-4.1965026089157324e-16	5.910184949119602e-16	-4.73194798838109e-16	3.573793165252816e-16	-2.0134201963989186e-16	1.0491324186571661e-16	-1.8697106939010458e-16	4.1713319488450347e-16
0.8152720067273805	1.0	0.017450000000141783	-0.00019422510572719308	3.3367497381956023e-6	-6.717571205536528e-8	1.4551260716356001e-9	-3.256707096537955e-11	7.341683901453956e-13	-1.6307428947817256e-14	3.07793701593286e-16	3.8256659606950167e-17	-1.9408446247359015e-16	2.6584915051705585e-16	-1.3167171394216771e-16	-2.960232409763127e-16	5.4936517979302e-16	-4.242428651724915e-16	7.226938762441234e-17	1.1434535275655337e-16
0.8152288738491797	1.0	0.02074000000000011	-0.0002744149643085182	5.604357423382546e-6	-1.341976165253093e-7	3.464409359159219e-9	-9.27917380423104e-11	2.5202346300767858e-12	-6.856186381807003e-14	2.3245431821796857e-15	-5.72404377700287e-16	4.528811409932153e-16	-2.330268192836454e-16	-3.3475158655708726e-18	6.302891217546544e-17	1.8616044413454693e-16	-5.966231993757903e-16	9.48157115762004e-16	-1.1191686313086434e-15
0.8151782671394447	1.0	0.024030000000000135	-0.0003684568415604963	8.72065519562214e-6	-2.4204992788619575e-7	7.249095554283822e-9	-2.2566111004227186e-10	7.144880027952774e-12	-2.2661714464449535e-13	7.056987186916985e-15	8.026377036720012e-17	-6.41517679018999e-16	7.909068983052379e-16	-7.4581129660165215e-16	3.7381298894487794e-16	1.6739221596349804e-16	-6.3561891949191e-16	8.256663614191458e-16	-8.444819344282075e-16
0.8151201664124945	1.0	0.02732000000000017	-0.0004763677647638125	1.2821685036120438e-5	-4.0474878908454916e-7	1.3791682133663258e-8	-4.889143797682557e-10	1.76559771347019e-11	-6.39769587450602e-13	2.2836230973621924e-14	-7.704614940517829e-16	1.404407774599028e-16	-2.6662547691358277e-16	2.70723981849043e-16	-2.4790937996845437e-16	2.941571148892163e-16	-3.549691491906704e-16	3.47803488919509e-16	-3.207620370296229e-16
0.815054548412135	1.0	0.030610000000000193	-0.0005981673204294119	1.804411714001391e-5	-6.384275626328738e-7	2.4387507708275803e-8	-9.696525048688525e-10	3.930958302979709e-11	-1.6019611431769577e-12	6.501159660968856e-14	-2.5896633599409436e-15	4.953122355861743e-18	1.6753741549602354e-16	-1.570519852776668e-16	1.3617952240825098e-16	-2.6318386845445106e-16	6.3983336163401825e-16	-1.0506038619792246e-15	1.2474756280637639e-15
