0.8153760597621487	1.0	0.001	-6.375762526431699e-7	6.274213783962847e-10	-2.423229082973756e-13	3.8377596351210685e-16	-6.057811226412199e-16	-1.2413073092599592e-16	5.2953627680326814e-17	2.716069162602807e-16	1.184404023592853e-16	1.2333135911945633e-16	4.214500711265213e-17	-8.375834903336616e-17	-7.414943124445296e-17	3.7826938539729446e-19	4.1459078232662337e-17	-2.8399528846568224e-17	5.656634172733366e-17	-3.318716241828892e-17	2.824080832278824e-17	3.719528074203239e-17	9.193388615870825e-17	4.103145588570991e-18	3.788108118238141e-17
0.8149813909367252	1.0	0.03390000000000488	-0.000733875165090024	2.4523313466455777e-5	-9.583096619299494e-7	3.834830676720916e-8	7.565735722573213e-12	-5.25204421658399e-10	1.4462631448192574e-10	5.30972043534324e-11	8.92139280542134e-12	1.0743750524817495e-12	1.4490650826175993e-13	-3.2903120157423066e-14	3.7165875510916657e-14	-2.4570594058651995e-14	1.6829355972633246e-14	-1.9857749752627667e-14	3.8407422993009563e-14	-6.723396908741318e-14	7.696890586322773e-14	-5.059230976388905e-14	3.8079474046712986e-14	-9.713016676733946e-14	1.7437119197190835e-13
0.8138267529830564	1.0	0.06680000000025034	-0.002862865319532063	0.00018949570569012266	-1.4713962266593623e-5	1.2317865884138394e-6	-1.0570700539665356e-7	8.366498928986712e-9	-3.5823310432590724e-10	-2.8991808387730196e-11	4.867597634908128e-12	-1.2375620282606536e-13	4.99750227465714e-14	-6.473346714670003e-14	4.7800072650841797e-14	-1.75969256705378e-14	1.153555867439205e-15	-2.630688269482721e-14	7.521406584194157e-14	-9.406237710453688e-14	6.495979334973279e-14	-4.659815815638394e-14	1.1136720251764395e-13	-2.460415584909557e-13	3.4632963074854643e-13
0.8118632003376404	1.0	0.09970000106057368	-0.006428077916374471	0.0006406122304519468	-7.493422517351446e-5	9.467118181728798e-6	-1.2426614550994895e-6	1.6354223992650665e-7	-2.041431127948755e-8	2.226064624569144e-9	-1.8493831488990888e-10	6.888804286515128e-12	1.1087916633322381e-12	-3.199941561551837e-13	1.5879655883087815e-13	-3.3119246787926067e-13	6.111045458910051e-13	-8.440991426257375e-13	8.834971186272495e-13	-6.891181645807217e-13	4.0163355459922286e-13	-2.591133440760258e-13	3.925978524602108e-13	-6.946305986797672e-13	9.07093550683112e-13
0.8089996177499534	1.0	0.1326000023109873	-0.01150265860916538	0.001544101630210352	-0.00024343549598470704	4.150034832016184e-5	-7.37879695539624e-6	1.34043697092146e-6	-2.447436936559686e-7	4.403381708772221e-8	-7.57908299451495e-9	1.190563868608107e-9	-1.5609959203179313e-10	1.2915361050009986e-11	5.351594516071942e-13	1.557836947957413e-13	-1.2788285880997248e-12	2.2157491371982815e-12	-3.2507214669077193e-12	4.445643539117205e-12	-5.6738554027463664e-12	6.714523135265491e-12	-7.371583417739057e-12	7.575009627817205e-12	-7.4057721334123e-12
0.805082647396703	1.0	0.1655000068010333	-0.01820429602827218	0.003103201249435548	-0.0006217287886363699	0.00013480931588250763	-3.0524680228573536e-5	7.079751081213716e-6	-1.6612949018011338e-6	3.9061630418442726e-7	-9.111084629494627e-8	2.078182994663553e-8	-4.5232453423517415e-9	8.966083559644594e-10	-1.448326835266515e-10	1.1351907821381605e-11	3.879863777310216e-12	-1.9773982690751446e-12	-4.612419612942482e-13	2.201365758246619e-12	-3.7658856471426235e-12	5.3646785600237966e-12	-6.838515398300551e-12	7.863944834183257e-12	-8.186300575806986e-12
0.7998546676026587	1.0	0.1984000065592213	-0.02671901256855443	0.005586558761550752	-0.001374085635973857	0.00036612535760521966	-0.00010198581951259597	2.913733330773675e-5	-8.43540316743942e-6	2.4523164620691514e-6	-7.099986569378894e-7	2.0275815145471324e-7	-5.6341530622173835e-8	1.4896210425680503e-8	-3.58827732299249e-9	7.035896978151305e-10	-5.816350639373515e-11	-4.569924250868087e-11	4.2592655803860045e-11	-2.8967266810091662e-11	1.9440372003995787e-11	-1.311401323298827e-11	8.381016524578001e-12	-4.91462850710953e-12	3.0255642964680954e-12
0.7928565256754694	1.0	0.23129999779931903	-0.03735333938150587	0.009385734623158936	-0.0027772736089020904	0.0008912943365875445	-0.0002994348604431976	0.00010334373330863768	-3.62159918083334e-5	1.278084501486572e-5	-4.511584017894393e-6	1.58271343373163e-6	-5.47760962262319e-7	1.8518976803851637e-7	-6.023268399719263e-8	1.834306989791433e-8	-4.949298445791673e-9	1.0285133669252515e-9	-9.017284327109699e-11	-3.3655811742744816e-12	-8.613511833402265e-11	1.7750325068956039e-10	-2.3503554347446156e-10	2.6095442123206335e-10	-2.640749215481601e-10
0.7831583201443489	1.0	0.26420000354210177	-0.05066971773052781	0.015158373072901339	-0.005347137272471355	0.002048570037644352	-0.0008229077320821999	0.0003402158814548959	-0.00014313720868184862	6.081159453780389e-5	-2.593467603268967e-5	1.10460072595677e-5	-4.674706458004795e-6	1.9544515480102513e-6	-8.01243900889024e-7	3.1853509223942623e-7	-1.2051311103015656e-7	4.1786357085887214e-8	-1.2035826310821275e-8	1.7645286390273504e-9	1.1505456852233218e-9	-1.5409626950109985e-9	1.24194636399817e-9	-8.957586608331619e-10	6.923168555663612e-10
0.7682980829760635	1.0	0.29709999615179883	-0.06798093003334522	0.024335395014048262	-0.010288114994815446	0.004732261538759492	-0.0022868369048787327	0.00113991261990558	-0.0005797120706467523	0.0002986077345814352	-0.0001549712880151701	8.069621076928043e-5	-4.20081102120065e-5	2.1786039514347026e-5	-1.1214358827106215e-5	5.7044368543603135e-6	-2.8510027773707697e-6	1.3884028358553416e-6	-6.499689895544965e-7	2.8512518257653446e-7	-1.1033337257095823e-7	3.0242766355239715e-8	4.06971277652009e-9	-1.716100594204928e-8	2.078387811609508e-8
