0.8153760597627245	1.0	0.001	-6.375763037452953e-7	6.274173592747197e-10	-2.4297555041947634e-13	-2.0611294450879675e-16	8.562051417731876e-17	9.787912828498356e-17	1.453984297918733e-16	8.892617838324602e-17	5.303416230252409e-16
0.8149813905767908	1.0	0.03390000000000509	-0.000733875181723867	2.4523358876733858e-5	-9.583348072822733e-7	3.83817802889449e-8	-1.9280782509418362e-12	-5.198314671395945e-10	1.4730662291978318e-10	5.3614091907109756e-11	7.74113965189227e-12
0.8138267529430254	1.0	0.06680000000025033	-0.002862865335151664	0.00018949572738716642	-1.4713986518775585e-5	1.2318122113341396e-6	-1.0572406859135201e-7	8.375074718641388e-9	-3.595261193914489e-10	-2.905656603336359e-11	5.0458996914905664e-12
0.8118632001917833	1.0	0.09970000106058151	-0.006428078004563011	0.0006406122843788924	-7.49343165915471e-5	9.467190777616387e-6	-1.242725715981177e-6	1.6357602393877166e-7	-2.0423371731682935e-8	2.2248531703254514e-9	-1.9248725674335086e-10
0.8089996177367249	1.0	0.13260000230973437	-0.01150265861593637	0.001544101640398825	-0.00024343550708916522	4.150036194729783e-5	-7.378807666926381e-6	1.340443568972214e-6	-2.447782181168786e-7	4.430492922664378e-8	-9.087767913192947e-9
0.8050826473170622	1.0	0.16550000686126293	-0.018204296088718604	0.003103201282063624	-0.000621728835079016	0.00013480938982440038	-3.052488570750879e-5	7.080451769032979e-6	-1.663735076476453e-6	3.988549040482174e-7	-1.1804577431512785e-7
0.7998546662657364	1.0	0.1984000067094549	-0.026719013360370768	0.005586559674751662	-0.0013740870752251154	0.0003661282171337943	-0.00010199240119950405	2.915357232460292e-5	-8.476596797866258e-6	2.5575704732842374e-6	-9.785138949570562e-7
0.7928564043119338	1.0	0.23130000289407024	-0.037353401604535104	0.009385798324283753	-0.0027773446801624764	0.000891390447248812	-0.0002995887579602451	0.00010362018931282158	-3.6748030898267006e-5	1.3843860745838741e-5	-6.675345588585755e-6
0.7831532913483925	1.0	0.2641999992168165	-0.050672151178773064	0.015160741148884969	-0.005349399546395011	0.002050987331268153	-0.0008258694423208131	0.000344304609071399	-0.0001492895688079192	7.058593219918158e-5	-4.195490595824894e-5
0.7680746564679025	1.0	0.2971000011591689	-0.06808420564769004	0.024433023416899763	-0.010373000623142377	0.004808599073601039	-0.002360601898100699	0.0012175734495941044	-0.0006684604585336188	0.00040693683020453283	-0.00029342365208242865
